Time [local],Min,10,20,30,40,50,60,70,80,90,Max,QueryRate,Queries,Load Factor
6/22/2023 16:32,2177,2843,3188,3453,3721,3912,4237,4543,5020,5630,12350,9.2,552,2.354651163
6/22/2023 16:33,2038,2731,2914,3063,3204,3368,3576,3892,4365,5095,19589,101.7,6102,4.739972961
6/22/2023 16:34,2116,2718,2914,3063,3204,3368,3576,3873,4301,4995,14892,84.65,5079,3.478276417
6/22/2023 16:35,2030,2773,2988,3141,3318,3523,3759,4091,4453,5121,16171,35.38333333,2123,2.50351014
6/22/2023 16:36,2105,3110,3419,3630,3815,3990,4237,4476,4847,5437,9778,8.216666667,493,2.42195122
6/22/2023 16:37,2509,3110,3436,3648,3873,4091,4322,4635,5045,5918,8376,8.733333333,524,1.997607656
6/22/2023 16:38,2377,3204,3505,3703,3931,4112,4322,4589,4872,5250,8350,5.85,351,2.706766917
6/22/2023 16:39,2301,3125,3402,3576,3815,4030,4237,4453,4823,5546,24017,4.933333333,296,2.690909091
6/22/2023 16:40,1901,2958,3269,3488,3703,3912,4132,4322,4658,5356,10312,5.933333333,356,2.275256223
6/22/2023 16:41,2468,3252,3576,3796,3990,4112,4322,4520,4752,5172,10100,5.85,351,3.686588921
6/22/2023 16:42,1963,2958,3301,3540,3796,4030,4258,4498,4823,5356,7824,7.4,444,2.424753868
6/22/2023 16:43,2266,2944,3188,3505,3740,3931,4091,4301,4520,4945,10386,7.6,456,2.353159851
6/22/2023 16:44,2127,3110,3453,3666,3892,4071,4237,4476,4728,5329,14936,6.816666667,409,2.275590551
6/22/2023 16:45,2127,2973,3285,3505,3703,3931,4051,4237,4476,4896,7242,7.466666667,448,3.174781523
6/22/2023 16:46,2219,3236,3505,3721,3892,4091,4258,4431,4704,5121,9971,5.35,321,3.571658615
6/22/2023 16:47,1946,2773,2958,3110,3269,3419,3630,3873,4258,4921,17051,44.26666667,2656,2.774066798
6/22/2023 16:48,2040,2691,2857,3003,3141,3269,3419,3630,3971,4589,17516,108.6,6516,3.877087133
6/22/2023 16:49,1986,2704,2885,3033,3172,3301,3488,3703,4030,4681,13031,73.01666667,4381,3.852578362
6/22/2023 16:50,2043,2885,3079,3252,3436,3648,3873,4132,4409,5045,10625,24.36666667,1462,2.181298701
6/22/2023 16:51,2334,3048,3318,3558,3721,3990,4174,4520,4945,5888,9093,9.066666667,544,3.386516854
6/22/2023 16:52,2210,3094,3436,3684,3873,4091,4322,4589,4970,5801,9176,4.616666667,277,2.201298701
6/22/2023 16:53,2777,3301,3540,3721,3971,4258,4453,4728,5329,5801,10033,3.166666667,190,2.371717172
6/22/2023 16:54,2252,3385,3630,3854,4030,4237,4409,4847,5198,5977,10766,4.3,258,2.187399031
6/22/2023 16:55,2210,3003,3318,3612,3834,4112,4431,4921,5410,6067,7910,2.716666667,163,2.360655738
6/22/2023 16:56,2603,3125,3470,3648,3873,3990,4112,4365,4704,5491,21344,2.966666667,178,3.002109705
6/22/2023 16:57,2441,3033,3402,3777,3971,4153,4301,4589,4995,5888,7938,4.8,288,2.254752852
6/22/2023 16:58,2142,3188,3419,3721,3892,4091,4322,4566,5121,6378,10374,3.066666667,184,2.312633833
6/22/2023 16:59,2400,3079,3385,3594,3815,4071,4279,4612,4995,5519,9346,5.616666667,337,2.472131148
6/22/2023 17:00,2056,3220,3523,3721,4051,4258,4543,4970,5491,6346,18095,5.566666667,334,2.671544715
6/22/2023 17:01,2351,3110,3453,3630,3796,3990,4237,4543,4995,5715,14601,4.45,267,1.371171171
6/22/2023 17:02,2358,3018,3335,3594,3931,4216,4498,4847,5329,6098,10614,5.55,333,2.123222749
6/22/2023 17:03,2298,3048,3385,3666,3931,4153,4498,4921,5383,6252,19085,6.216666667,373,1.899556869
6/22/2023 17:04,2132,2944,3335,3612,3796,4112,4409,4658,5020,6037,14588,8.35,501,3.342783505
6/22/2023 17:05,2193,3063,3385,3594,3854,4216,4498,4872,5121,5888,9147,3.766666667,226,1.824561404
6/22/2023 17:06,1879,2509,2759,2944,3125,3335,3612,3892,4365,5172,17523,29.51666667,1771,2.886944182
6/22/2023 17:07,1770,2483,2691,2885,3063,3236,3453,3703,4132,4847,14001,38,2280,2.394495413
6/22/2023 17:08,1801,2573,2843,3048,3236,3436,3630,3854,4258,4945,17785,20.73333333,1244,2.168152866
6/22/2023 17:09,1686,2411,2625,2814,2973,3156,3351,3576,3892,4498,8780,51.7,3102,3.07727797
6/22/2023 17:10,1805,2409,2625,2800,2988,3156,3351,3576,3951,4566,13644,52.4,3144,2.788844622
6/22/2023 17:11,1834,2487,2745,2944,3110,3318,3505,3796,4132,4752,9105,24.63333333,1478,2.23426382
6/22/2023 17:12,1710,2473,2704,2871,3063,3236,3436,3648,3990,4589,7647,39.2,2352,2.101186064
6/22/2023 17:13,1874,2651,2900,3094,3318,3540,3721,3971,4387,5095,9312,13.35,801,1.903710247
6/22/2023 17:14,1682,2419,2625,2800,2973,3188,3436,3759,4216,4945,25278,64.36666667,3862,3.036238749
6/22/2023 17:15,1672,2377,2573,2745,2929,3125,3385,3740,4153,4823,48698,83.48333333,5009,4.596951891
6/22/2023 17:16,2074,2828,3141,3335,3576,3796,3990,4237,4658,5250,7164,5.8,348,2.897356143
6/22/2023 17:17,2435,3156,3488,3815,3931,4091,4237,4387,4752,5121,8100,2.866666667,172,2.199115044
6/22/2023 17:18,2325,3141,3402,3558,3777,3990,4174,4476,4704,5224,7358,7.316666667,439,1.834231806
6/22/2023 17:19,2405,3048,3318,3540,3759,3990,4237,4498,4896,5918,9799,13.58333333,815,3.279616725
6/22/2023 17:20,2321,3188,3630,3834,4091,4237,4520,4896,5303,5918,11609,3.716666667,223,2.079681275
6/22/2023 17:21,2209,2900,3301,3594,3815,4051,4237,4566,4995,6098,15167,4.766666667,286,1.869026549
6/22/2023 17:22,2789,3220,3505,3703,3873,4030,4301,4498,4823,5329,6920,2.833333333,170,1.89532294
6/22/2023 17:23,2328,3156,3368,3558,3854,4051,4279,4589,4872,5686,8343,7.266666667,436,1.882768362
6/22/2023 17:24,2174,3094,3368,3612,3815,4030,4279,4566,4945,5918,10034,10.63333333,638,2.670351759
6/22/2023 17:25,2393,3033,3301,3540,3740,3873,4216,4498,4921,5888,8268,3.65,219,2.001545595
6/22/2023 17:26,2282,3125,3402,3630,3796,3931,4237,4431,4752,5303,12602,6.633333333,398,3.120838471
6/22/2023 17:27,2343,3220,3576,3854,4051,4237,4387,4704,5070,5830,15410,4.383333333,263,1.804724409
6/22/2023 17:28,2168,2988,3252,3523,3740,4010,4174,4498,4896,5602,8399,4.166666667,250,2.142201835
6/22/2023 17:29,2224,2786,3094,3419,3684,3873,4091,4387,4704,5464,14274,6.8,408,2.317142857
6/22/2023 17:30,2178,2914,3156,3335,3523,3703,3912,4216,4566,5276,15950,16.93333333,1016,4.535714286
6/22/2023 17:31,1814,2691,3033,3252,3453,3703,3990,4279,4612,5172,18569,9.283333333,557,1.768811341
6/22/2023 17:32,2121,3110,3402,3612,3912,4174,4476,4799,5276,6098,11002,4.7,282,1.856025039
6/22/2023 17:33,2016,2973,3269,3612,3796,4010,4195,4301,4566,5045,9517,5.3,318,2.135057471
6/22/2023 17:34,2581,3220,3558,3796,3951,4174,4301,4543,4752,5329,8858,4.883333333,293,2.9375
6/22/2023 17:35,2142,3110,3436,3648,3854,4071,4344,4589,4872,5519,11202,8.133333333,488,2.31025958
6/22/2023 17:36,2126,3048,3335,3594,3834,4091,4322,4704,5519,6670,10104,10.25,615,3.155760369
6/22/2023 17:37,2461,3156,3402,3594,3777,3951,4174,4498,4775,5491,12780,4.116666667,247,1.848348348
6/22/2023 17:38,2134,3141,3470,3630,3834,4071,4279,4566,4945,5772,11009,6.333333333,380,1.844271413
6/22/2023 17:39,2051,3079,3402,3703,3931,4216,4658,5070,5686,6506,17356,5.15,309,1.888888889
6/22/2023 17:40,2009,3125,3436,3703,3971,4237,4498,5020,5686,6637,10345,4.4,264,2.592169657
6/22/2023 17:41,2348,3204,3594,3777,4010,4258,4543,4752,5095,5715,12558,4.95,297,1.979104478
6/22/2023 17:42,2490,3301,3540,3740,3951,4132,4301,4566,4847,5410,10332,7.383333333,443,4.7382134
6/22/2023 17:43,2350,3094,3505,3721,3854,3971,4132,4344,4681,5410,20863,5.116666667,307,5.878531073
6/22/2023 17:44,2216,3204,3612,3854,4071,4279,4498,4823,5250,6128,9492,4.466666667,268,4.271293375
6/22/2023 17:45,2128,3141,3488,3796,3951,4237,4658,5020,5491,6378,14028,7.05,423,2.858418367
6/22/2023 17:46,2330,3285,3558,3777,3971,4195,4409,4635,4945,5859,10599,4.866666667,292,2.606461087
6/22/2023 17:47,2304,3063,3351,3540,3721,3971,4237,4498,4823,5602,16091,4.666666667,280,2.661812298
6/22/2023 17:48,2273,3094,3419,3630,3971,4216,4498,5045,5546,6442,12639,3.3,198,1.783242259
6/22/2023 17:49,2334,3079,3419,3630,3892,4132,4409,4728,4995,5918,17564,7.816666667,469,3.207571802
6/22/2023 17:50,2438,3172,3488,3721,3971,4153,4409,4658,4896,5546,7727,4,240,2.361781076
6/22/2023 17:51,1976,3220,3558,3777,3912,4051,4258,4498,4704,5602,12447,3.666666667,220,2.273641851
6/22/2023 17:52,2494,3156,3540,3777,3971,4195,4409,4658,4921,5859,9217,5.083333333,305,2.115523466
6/22/2023 17:53,2443,3385,3612,3759,3971,4132,4431,4635,5146,5686,11545,2.066666667,124,1.968421053
6/22/2023 17:54,2504,3018,3269,3453,3648,3912,4153,4431,4847,5686,7973,9.616666667,577,2.180327869
6/22/2023 17:55,1962,2857,3110,3351,3594,3815,4071,4322,4681,5198,8574,10.08333333,605,2.091273821
6/22/2023 17:56,1808,2400,2625,2814,3003,3172,3368,3630,4010,4728,19814,69.3,4158,4.127927147
6/22/2023 17:57,1795,2451,2718,2929,3110,3301,3523,3777,4112,4775,14788,35.15,2109,3.098546042
6/22/2023 17:58,1804,2704,3018,3204,3419,3703,3931,4195,4658,5356,16565,9.616666667,577,2.070945946
6/22/2023 17:59,2034,3110,3402,3648,3834,3990,4195,4498,4872,5715,10278,9.066666667,544,2.878270762
6/22/2023 18:00,2115,3094,3523,3740,4010,4174,4476,4728,5146,6037,13231,5.216666667,313,2.606112054
6/22/2023 18:01,2660,3301,3558,3777,3990,4258,4543,4921,5464,6442,16248,6.5,390,1.920739762
6/22/2023 18:02,2300,3335,3612,3892,4174,4409,4775,5045,5519,6098,13690,3.533333333,212,2.515769944
6/22/2023 18:03,2231,3125,3453,3684,3892,4132,4344,4704,5020,5830,11957,4.15,249,2.375680581
6/22/2023 18:04,2271,3236,3612,3854,4051,4237,4387,4658,4921,5519,8072,3.05,183,2.674672489
6/22/2023 18:05,2465,2988,3385,3558,3759,3873,4030,4566,4945,6159,10257,2.216666667,133,1.890868597
6/22/2023 18:06,1810,2885,3301,3612,3892,4153,4453,4775,5276,5947,27862,26.45,1587,2.712184874
6/22/2023 18:07,1907,2731,3033,3301,3576,3834,4132,4431,4896,5630,16284,22.1,1326,2.427207637
6/22/2023 18:08,1741,2522,2800,3033,3236,3436,3648,3971,4279,4995,14515,16.81666667,1009,2.222136223
6/22/2023 18:09,1734,2441,2638,2814,2958,3125,3301,3540,3892,4409,8436,47.78333333,2867,2.647311828
6/22/2023 18:10,1680,2573,2843,3018,3204,3385,3648,3892,4279,4921,10814,18.8,1128,2.64738292
6/22/2023 18:11,1961,2560,2814,3018,3188,3351,3576,3854,4153,4681,10518,28.68333333,1721,2.284074605
6/22/2023 18:12,1782,2547,2814,2988,3172,3351,3558,3796,4153,4823,20390,26.88333333,1613,2.45174538
6/22/2023 18:13,1809,2534,2814,3018,3220,3419,3594,3873,4195,4872,8977,22.03333333,1322,2.844754397
6/22/2023 18:14,1698,2522,2773,2973,3141,3335,3505,3777,4071,4728,21871,26,1560,2.56939314
6/22/2023 18:15,1826,2522,2773,3003,3188,3402,3630,3931,4365,5172,15852,29.68333333,1781,3.879489603
6/22/2023 18:16,2516,3318,3612,3796,3990,4112,4322,4520,4704,5020,9942,3.283333333,197,2.813559322
6/22/2023 18:17,2506,3125,3419,3666,3931,4112,4344,4704,4970,5546,7121,3.083333333,185,1.66395112
6/22/2023 18:18,2511,3368,3576,3777,3971,4195,4453,4658,5045,5574,7936,3.05,183,2.089285714
6/22/2023 18:19,2527,3470,3740,3912,4051,4237,4431,4704,5070,5743,10519,3.533333333,212,3.038306452
6/22/2023 18:20,3096,3385,3648,3854,4030,4174,4498,4612,4995,5491,12460,2.483333333,149,2.875621891
6/22/2023 18:21,2534,3419,3721,3912,4091,4216,4476,4635,4896,5630,9109,5,300,2.083333333
6/22/2023 18:22,2212,3079,3488,3815,4091,4322,4566,4799,5146,6067,18772,2.4,144,1.892938497
6/22/2023 18:23,2669,3368,3594,3834,4258,4520,4847,5250,5918,6839,15652,2.816666667,169,2.154639175
6/22/2023 18:24,2290,3301,3612,3777,3971,4132,4258,4520,4823,5464,8033,5.833333333,350,1.84295302
6/22/2023 18:25,2001,3172,3505,3684,3892,4153,4543,4823,5276,6283,12216,4.55,273,2.414414414
6/22/2023 18:26,2633,3269,3576,3777,4051,4216,4387,4658,4945,5519,14820,4.016666667,241,2.563237774
6/22/2023 18:27,2603,3385,3648,3834,4010,4153,4431,4704,5045,5715,9848,2.35,141,2.126506024
6/22/2023 18:28,2158,3048,3335,3666,3815,3912,4071,4344,4589,5121,8485,3.7,222,2.243822076
6/22/2023 18:29,2046,3033,3318,3540,3740,3951,4237,4498,4823,5859,14889,10.36666667,622,2.573863636
6/22/2023 18:30,2180,2988,3236,3470,3648,3892,4132,4431,4775,5630,10993,14.58333333,875,3.322606597
6/22/2023 18:31,2230,3172,3368,3540,3684,3892,4174,4431,4921,5658,19686,3.466666667,208,2.446428571
6/22/2023 18:32,2407,3188,3453,3684,3873,4091,4409,4775,5172,6442,12604,5.45,327,2.295264624
6/22/2023 18:33,2318,3285,3453,3612,3759,3931,4216,4589,4945,5437,8598,2.683333333,161,2.137864078
6/22/2023 18:34,2508,3156,3488,3648,3873,4112,4322,4543,5020,5715,7643,4.183333333,251,2.560655738
6/22/2023 18:35,2376,3018,3335,3576,3796,4071,4279,4589,5121,6067,12290,3.766666667,226,1.780869565
6/22/2023 18:36,2435,3094,3419,3666,3912,4112,4365,4658,5121,5715,16247,6.083333333,365,2.325
6/22/2023 18:37,2416,3063,3351,3630,3912,4153,4431,4635,4970,5630,17730,4.916666667,295,2.280210158
6/22/2023 18:38,2341,3141,3402,3703,3854,4051,4216,4453,4752,5146,7243,3.7,222,1.676864245
6/22/2023 18:39,2844,3402,3759,3971,4091,4301,4566,4799,5172,5743,7583,2.766666667,166,2.167014614
6/22/2023 18:40,2223,2988,3318,3558,3721,3892,4132,4453,4872,5743,7642,4.483333333,269,2.403361345
6/22/2023 18:41,2166,2745,3172,3436,3612,3815,4030,4322,4566,5045,8866,7.083333333,425,1.880420499
6/22/2023 18:42,2615,3285,3505,3703,3815,4051,4365,4612,4847,5630,7340,2.933333333,176,1.538461538
6/22/2023 18:43,2141,2786,3094,3351,3558,3721,3951,4258,4566,4945,8304,6.583333333,395,2.212651413
6/22/2023 18:44,2142,2759,3110,3402,3594,3873,4153,4498,4970,5519,12861,5.066666667,304,2.570162482
6/22/2023 18:45,2250,2651,3018,3285,3488,3648,3815,4153,4612,5276,9078,5.866666667,352,4.098901099
6/22/2023 18:46,2248,2745,3094,3351,3505,3740,3951,4174,4566,5070,10193,9.116666667,547,3.327771156
6/22/2023 18:47,2168,2843,3094,3351,3558,3740,3951,4279,4635,4970,12507,6.35,381,2.004166667
6/22/2023 18:48,2459,3204,3453,3703,3873,4071,4387,4612,5045,6159,11785,7.05,423,1.794489093
6/22/2023 18:49,2334,3269,3558,3777,3951,4174,4322,4543,4921,5198,7831,2.183333333,131,2.318872017
6/22/2023 18:50,2597,3505,3630,3854,4091,4237,4409,4799,5045,5830,11729,1.766666667,106,2.386792453
6/22/2023 18:51,2397,3141,3368,3612,3815,4010,4279,4566,4872,5519,8403,5.733333333,344,1.862800566
6/22/2023 18:52,2092,3269,3648,3892,4091,4258,4476,4728,5146,5918,30392,48.65,2919,2.875558202
6/22/2023 18:53,2023,3301,3648,3873,4071,4216,4431,4704,5045,5686,22750,72.43333333,4346,3.991827326
6/22/2023 18:54,2164,3368,3721,3971,4195,4387,4635,4995,5383,6098,23203,32.03333333,1922,2.903588413
6/22/2023 18:55,2018,3351,3684,3892,4051,4237,4409,4658,4995,5686,20376,85.3,5118,3.769080582
6/22/2023 18:56,2109,3368,3777,4030,4216,4431,4658,4921,5303,5947,19364,38.3,2298,2.983816334
6/22/2023 18:57,2232,3368,3703,3931,4112,4258,4476,4728,5121,5801,18782,57.38333333,3443,2.839308416
6/22/2023 18:58,2229,3453,3834,4071,4279,4476,4728,5070,5464,6098,22423,21.31666667,1279,2.590936196
6/22/2023 18:59,2273,3285,3558,3777,3990,4216,4387,4704,4995,6037,9510,4.583333333,275,2.650529501
6/22/2023 19:00,2458,3252,3612,3815,3990,4216,4387,4566,4799,5198,9057,2.233333333,134,3.203023758
6/22/2023 19:01,2411,3172,3488,3648,3796,4051,4322,4752,4995,5491,9606,2.316666667,139,1.804494382
6/22/2023 19:02,2003,3110,3470,3703,3892,4112,4344,4612,5020,5772,8897,3.216666667,193,1.716150082
6/22/2023 19:03,2364,3204,3419,3648,3873,4051,4301,4681,5146,6346,14489,6.4,384,2.08365019
6/22/2023 19:04,2192,3252,3558,3777,4030,4237,4431,4704,5146,6128,10453,6.2,372,2.540909091
6/22/2023 19:05,2098,3079,3419,3666,3854,4030,4237,4476,4823,5491,23717,123.95,7437,4.964396863
6/22/2023 19:06,2244,3285,3703,3971,4195,4409,4635,4945,5356,6037,19046,32.15,1929,3.441461268
6/22/2023 19:07,1915,3156,3523,3777,3971,4153,4344,4589,4945,5546,20377,86.2,5172,3.626133333
6/22/2023 19:08,1869,3204,3558,3777,3971,4153,4365,4612,4945,5574,21170,79.56666667,4774,4.177203065
6/22/2023 19:09,1984,3188,3594,3834,4030,4216,4387,4635,4970,5630,12741,66.28333333,3977,2.853647485
6/22/2023 19:10,2057,3156,3505,3759,3931,4112,4279,4498,4799,5410,24268,88.88333333,5333,3.45765857
6/22/2023 19:11,2099,3204,3594,3854,4030,4216,4409,4658,4995,5602,19322,58.98333333,3539,4.157549234
6/22/2023 19:12,1887,3094,3470,3740,3931,4112,4279,4476,4799,5356,48165,84.66666667,5080,3.25932473
6/22/2023 19:13,1983,3141,3505,3777,3971,4153,4322,4566,4872,5464,22175,71.96666667,4318,3.435796046
6/22/2023 19:14,2056,3125,3453,3703,3931,4091,4279,4498,4823,5437,27891,78.96666667,4738,3.352212052
6/22/2023 19:15,2204,3094,3470,3759,3971,4132,4322,4543,4872,5437,20722,68.23333333,4094,3.792983976
6/22/2023 19:16,2035,3063,3436,3684,3892,4071,4237,4476,4775,5329,16898,91.38333333,5483,4.328355733
6/22/2023 19:17,2111,3125,3488,3759,3971,4174,4365,4566,4921,5464,22562,62.56666667,3754,3.031182538
6/22/2023 19:18,1937,3063,3419,3666,3892,4091,4279,4520,4823,5356,22329,75.2,4512,2.96003996
6/22/2023 19:19,1820,2828,3188,3470,3759,3971,4174,4387,4752,5276,17127,53.26666667,3196,2.445819582
6/22/2023 19:20,1765,2472,2691,2885,3048,3252,3453,3703,4112,4872,8626,42.6,2556,3.596796183
6/22/2023 19:21,1682,2424,2638,2828,2988,3156,3368,3594,3892,4476,8539,60.58333333,3635,2.648972603
6/22/2023 19:22,1721,2560,2800,2988,3172,3351,3558,3815,4153,4872,8339,33.63333333,2018,3.34880803
6/22/2023 19:23,1742,2495,2731,2929,3110,3301,3470,3684,4010,4566,8270,35.65,2139,2.814740234
6/22/2023 19:24,1769,2522,2786,3003,3172,3368,3540,3759,4030,4498,8452,27.81666667,1669,3.24408284
6/22/2023 19:25,1964,2625,2914,3156,3385,3612,3892,4132,4476,5045,8643,16.46666667,988,2.968085106
6/22/2023 19:26,2476,3269,3523,3721,3892,4010,4301,4612,4995,5772,7501,6.566666667,394,2.7225
6/22/2023 19:27,2523,3368,3612,3815,3951,4091,4279,4635,4995,5859,12481,4.883333333,293,1.620472441
6/22/2023 19:28,2420,3003,3368,3648,3873,4132,4322,4589,4896,5743,10275,4.066666667,244,1.8953125
6/22/2023 19:29,2625,3269,3505,3796,3951,4132,4322,4566,4823,5658,8734,5.166666667,310,2.013313609
6/22/2023 19:30,2580,3236,3523,3721,3912,4071,4237,4453,4681,5356,8485,3.7,222,2.691792295
6/22/2023 19:31,2122,3285,3576,3854,3990,4195,4453,4658,5070,6159,9341,4.316666667,259,1.985576923
6/22/2023 19:32,2332,3018,3368,3666,3912,4174,4344,4635,5121,5658,7923,4.533333333,272,1.915531335
6/22/2023 19:33,2412,3141,3351,3630,3854,4051,4258,4520,5020,5686,7943,3.533333333,212,2.253869969
6/22/2023 19:34,2698,3172,3594,3777,4051,4216,4365,4752,5464,6098,10114,2.866666667,172,2.696825397
6/22/2023 19:35,1712,2397,2598,2800,2973,3172,3335,3594,3931,4681,19740,47.01666667,2821,3.169111045
6/22/2023 19:36,1732,2509,2731,2929,3110,3318,3505,3777,4132,5020,8701,32.46666667,1948,3.284779051
6/22/2023 19:37,1936,2958,3335,3594,3834,4132,4387,4704,5121,5918,16583,23.66666667,1420,2.78781284
6/22/2023 19:38,2132,3252,3594,3892,4132,4453,4704,4995,5464,6283,19073,10.65,639,3.079470199
6/22/2023 19:39,2355,3141,3453,3703,3854,4030,4322,4612,5020,5888,7897,5.466666667,328,3.017094017
6/22/2023 19:40,2362,3188,3419,3612,3815,3990,4195,4520,4799,5574,7830,14.73333333,884,2.55636896
6/22/2023 19:41,2441,3318,3576,3834,4030,4216,4476,4775,5198,5918,14363,7.383333333,443,2.225609756
6/22/2023 19:42,2428,3141,3488,3721,3912,4174,4409,4681,5045,5918,9354,6.933333333,416,2.02978236
6/22/2023 19:43,2527,3402,3703,3892,4153,4409,4658,4970,5410,6314,9146,4.483333333,269,3.097372488
6/22/2023 19:44,2115,3252,3630,3777,3951,4195,4387,4635,4995,5801,9070,5.1,306,2.297043011
6/22/2023 19:45,2585,3351,3684,3951,4153,4365,4543,4775,5095,5715,25098,3.266666667,196,4.063862928
6/22/2023 19:46,2193,2973,3368,3684,3931,4195,4520,4945,5383,6098,10749,4.616666667,277,2.573018081
6/22/2023 19:47,2461,3220,3576,3834,3951,4153,4409,4635,4921,5410,7967,5.366666667,322,2.096477795
6/22/2023 19:48,2734,3488,3815,3971,4174,4365,4728,5198,5888,6704,13441,2.3,138,2.116141732
6/22/2023 19:49,2426,3351,3576,3834,4091,4258,4476,4799,5121,6037,9826,3.766666667,226,2.269439421
6/22/2023 19:50,2484,3236,3540,3759,3912,4112,4344,4520,4728,5172,8373,3.483333333,209,2.523326572
6/22/2023 19:51,2749,3523,3796,3990,4132,4279,4453,4612,4945,5686,13965,3.683333333,221,1.886632826
6/22/2023 19:52,2593,3436,3684,3931,4174,4498,4823,5303,5630,6409,21167,3.2,192,2.234119782
6/22/2023 19:53,2469,3402,3594,3796,4030,4195,4409,4752,5303,6252,10885,1.9,114,2.049875312
6/22/2023 19:54,1717,2598,2814,3048,3236,3419,3630,3892,4195,4823,12529,11.76666667,706,2.113682093
6/22/2023 19:55,1757,2428,2638,2814,2973,3156,3351,3576,3873,4566,25966,54.03333333,3242,2.658872077
6/22/2023 19:56,2075,2664,3003,3188,3419,3648,3854,4112,4431,5146,9947,10.05,603,2.38988764
6/22/2023 19:57,2059,3063,3402,3576,3759,4030,4258,4520,4823,5356,9236,5.25,315,2.296360485
6/22/2023 19:58,2531,3385,3666,3892,4010,4195,4322,4658,4945,5356,8089,2.833333333,170,1.869662921
6/22/2023 19:59,2247,3063,3419,3740,3873,4051,4237,4520,4775,5410,8278,3.166666667,190,2.420152091
6/22/2023 20:00,2208,3252,3576,3892,4112,4322,4589,4921,5464,5977,24945,3.5,210,3.139405204
6/22/2023 20:01,2407,3188,3594,3759,3971,4153,4431,4775,5356,6007,9718,5.866666667,352,2.234693878
6/22/2023 20:02,2624,3351,3666,3834,4051,4237,4409,4589,4823,5146,8258,6.483333333,389,2.686648501
6/22/2023 20:03,2553,3033,3285,3576,3777,4051,4237,4498,5146,6252,13823,3.15,189,2.119096509
6/22/2023 20:04,2506,3220,3540,3759,3931,4174,4431,4728,5095,5772,10345,4.8,288,1.916030534
6/22/2023 20:05,2243,2914,3318,3576,3721,4030,4258,4453,4896,5743,7942,2.8,168,2.52354049
6/22/2023 20:06,1852,2534,2828,3033,3236,3453,3666,3931,4237,4872,15376,25.1,1506,5.213623978
6/22/2023 20:07,1835,2611,2857,3079,3301,3488,3721,3990,4301,4945,8534,26.85,1611,7.986068111
